股票代码,股票名称,最新数据日期,最新收盘价,是否命中,命中策略,选股理由
603199,九华旅游,2026-07-03,35.85483726,否,,
603200,上海洗霸,2026-07-03,105.05033764,否,,
603201,常润股份,2026-07-03,36.53574842,否,,
603202,天有为,2026-07-03,55.0806109,否,,
603203,快克智能,2026-07-03,245.5693368,否,,
603205,健尔康,2026-07-03,28.17589596,否,,
603206,嘉环科技,2026-07-03,16.2507969,否,,
603207,小方制药,2026-07-03,25.71607234,否,,
603208,江山欧派,2026-07-03,30.1712418,否,,
603209,兴通股份,2026-07-03,19.61493876,否,,
603210,泰鸿万立,2026-07-03,14.12757192,否,,
603211,晋拓股份,2026-07-03,36.37128,否,,
603212,赛伍技术,2026-07-03,12.68592127,否,,
603213,镇洋发展,2026-07-03,16.31945828,否,,
603214,爱婴室,2026-07-03,20.8912752,否,,
603215,比依股份,2026-07-03,16.33212,否,,
603216,梦天家居,2026-07-03,23.83413819,否,,
603217,元利科技,2026-07-03,57.9551604,否,,
603218,日月股份,2026-07-03,21.42244302,否,,
603219,富佳股份,2026-07-03,25.44307772,否,,
603220,中贝通信,2026-07-03,28.6106112,否,,
603221,爱丽家居,2026-07-03,11.26554912,否,,
603222,济民健康,2026-07-03,23.3770536,否,,
603223,恒通股份,2026-07-03,57.5147409,否,,
603225,新凤鸣,2026-07-03,42.9168366,否,,
603226,菲林格尔,2026-07-03,216.639176,否,,
603227,雪峰科技,2026-07-03,16.63617886,否,,
603228,景旺电子,2026-07-03,162.38166477,否,,
603229,奥翔药业,2026-07-03,40.61541942,否,,
603230,内蒙新华,2026-07-03,10.16901017,否,,
603231,索宝蛋白,2026-07-03,16.94189629,否,,
603232,格尔软件,2026-07-03,53.08842672,否,,
603233,大参林,2026-07-03,55.1694352,否,,
603235,天新药业,2026-07-03,25.65213042,否,,
603236,移远通信,2026-07-03,215.3156614,否,,
603237,五芳斋,2026-07-03,29.1489264,否,,
603238,诺邦股份,2026-07-03,19.52407908,否,,
603239,浙江仙通,2026-07-03,59.437261,否,,
603248,锡华科技,2026-07-03,21.54,否,,
603255,鼎际得,2026-07-03,33.62506651,否,,
603256,宏和科技,2026-07-03,247.499294,否,,
603257,中国瑞林,2026-07-03,85.43934,否,,
603258,电魂网络,2026-07-03,13.73569374,否,,
603259,药明康德,2026-07-03,320.89637264,否,,
603260,合盛硅业,2026-07-03,69.68687439,否,,
603261,立航科技,2026-07-03,51.81167059,否,,
603262,技源集团,2026-07-03,25.84,否,,
603266,天龙股份,2026-07-03,38.42151222,否,,
603267,鸿远电子,2026-07-03,99.93289793,否,,
603268,松发股份,2026-07-03,211.697145,否,,
603269,海鸥股份,2026-07-03,77.1836319,否,,
603270,金帝股份,2026-07-03,35.4128635,否,,
603271,永杰新材,2026-07-03,47.0933088,否,,
603272,*ST联翔,2026-07-03,26.37386163,否,,
603273,天元智能,2026-07-03,14.34012502,否,,
603275,众辰科技,2026-07-03,42.0854091,否,,
603276,恒兴新材,2026-07-03,21.64625502,否,,
603277,银都股份,2026-07-03,21.17233028,否,,
603278,大业股份,2026-07-03,17.80163945,否,,
603279,景津装备,2026-07-03,23.64527731,否,,
603280,南方路机,2026-07-03,28.206598,否,,
603281,江瀚新材,2026-07-03,56.66253139,否,,
603282,亚光股份,2026-07-03,15.8684998,否,,
603283,赛腾股份,2026-07-03,137.15429865,否,,
603284,林平发展,2026-07-03,40.37542047,否,,
603285,键邦股份,2026-07-03,49.23434896,否,,
603286,日盈电子,2026-07-03,58.10609216,否,,
603288,海天味业,2026-07-03,305.59352202,否,,
603289,泰瑞机器,2026-07-03,12.9021925,否,,
603290,斯达半导,2026-07-03,187.7422118,否,,
603291,联合水务,2026-07-03,8.90360471,否,,
603293,埃泰克,2026-07-03,41.95,否,,
603296,华勤技术,2026-07-03,140.26117056,否,,
603297,永新光学,2026-07-03,179.87615742,否,,
603298,杭叉集团,2026-07-03,64.13686523,否,,
603299,苏盐井神,2026-07-03,11.1680228,否,,
603300,海南华铁,2026-07-03,26.14006496,否,,
603301,振德医疗,2026-07-03,205.74176868,否,,
603303,得邦照明,2026-07-03,65.84976472,否,,
603305,旭升集团,2026-07-03,27.98292831,否,,
603306,华懋科技,2026-07-03,214.40598146,否,,
603307,扬州金泉,2026-07-03,39.6985785,否,,
603308,应流股份,2026-07-03,90.39529812,否,,
603309,维力医疗,2026-07-03,38.59132836,否,,
603310,巍华新材,2026-07-03,16.6257712,否,,
603311,金海高科,2026-07-03,36.747612,否,,
603312,西典新能,2026-07-03,36.59840388,否,,
603313,梦百合,2026-07-03,10.6700052,否,,
603315,福鞍股份,2026-07-03,30.5765902,否,,
603316,诚邦股份,2026-07-03,28.7358176,否,,
603317,天味食品,2026-07-03,39.5404308,否,,
603318,水发燃气,2026-07-03,28.8602896,否,,
603319,美湖股份,2026-07-03,129.396252,否,,
603320,迪贝电气,2026-07-03,26.76155514,否,,
603321,梅轮电梯,2026-07-03,6.8845056,否,,
603322,超讯科技,2026-07-03,58.41804276,否,,
603323,苏农银行,2026-07-03,9.2551602,否,,
603324,盛剑科技,2026-07-03,60.02169105,否,,
603325,博隆技术,2026-07-03,70.22345718,否,,
603326,我乐家居,2026-07-03,16.263481,否,,
603327,福蓉科技,2026-07-03,24.59404872,否,,
603328,依顿电子,2026-07-03,36.67180598,否,,
603329,上海雅仕,2026-07-03,13.59945785,否,,
603330,天洋新材,2026-07-03,46.49040375,否,,
603331,百达精工,2026-07-03,17.84964545,否,,
603332,苏州龙杰,2026-07-03,22.6044126,否,,
603333,福华尚纬,2026-07-03,12.25994424,否,,
603334,丰倍生物,2026-07-03,35.84113042,否,,
603335,迪生力,2026-07-03,14.97889024,否,,
603336,宏辉果蔬,2026-07-03,34.08950779,否,,
603337,杰克科技,2026-07-03,103.81135842,否,,
603338,浙江鼎力,2026-07-03,394.05567464,否,,
603339,四方科技,2026-07-03,24.06962034,否,,
603341,龙旗科技,2026-07-03,40.455558,否,,
603344,星德胜,2026-07-03,25.96125161,否,,
603345,安井食品,2026-07-03,94.56755,否,,
603348,文灿股份,2026-07-03,14.87862024,否,,
603350,安乃达,2026-07-03,33.7419184,否,,
603351,威尔药业,2026-07-03,60.9178308,否,,
603352,至信股份,2026-07-03,27.22,否,,
603353,和顺石油,2026-07-03,50.9169923,否,,
603355,莱克电气,2026-07-03,53.2096422,否,,
603356,华菱精工,2026-07-03,18.6138491,否,,
603357,设计总院,2026-07-03,13.66152879,否,,
603358,华达科技,2026-07-03,143.94126084,否,,
603359,*ST东珠,2026-07-03,4.82886442,否,,
603360,百傲化学,2026-07-03,110.622402,否,,
603363,傲农生物,2026-07-03,3.8286,否,,
603365,水星家纺,2026-07-03,24.84815844,否,,
603366,日出东方,2026-07-03,18.14487776,否,,
603367,辰欣药业,2026-07-03,16.91353047,否,,
603368,柳药集团,2026-07-03,51.9042247,否,,
603369,今世缘,2026-07-03,76.22214041,否,,
603370,华新精科,2026-07-03,38.53720332,否,,
603373,安邦护卫,2026-07-03,52.2400464,否,,
603375,盛景微,2026-07-03,46.92204244,否,,
603376,大明电子,2026-07-03,25.83708456,否,,
603377,ST东时,2026-07-03,5.228618,否,,
603378,*ST亚士,2026-07-03,11.93760321,否,,
603379,三美股份,2026-07-03,114.02758081,否,,
603380,易德龙,2026-07-03,49.33269782,否,,
603381,永臻股份,2026-07-03,16.17123611,否,,
603382,海阳科技,2026-07-03,18.09871767,否,,
603383,顶点软件,2026-07-03,75.27092346,否,,
603385,惠达卫浴,2026-07-03,7.76059872,否,,
603386,骏亚科技,2026-07-03,28.35663168,否,,
603387,基蛋生物,2026-07-03,37.05474394,否,,
603389,亚振家居,2026-07-03,71.13482526,否,,
603390,通达电气,2026-07-03,11.3414391,否,,
603391,力聚热能,2026-07-03,61.88321115,否,,
603392,万泰生物,2026-07-03,82.71406098,否,,
603393,新天然气,2026-07-03,64.06120693,否,,
603395,红四方,2026-07-03,27.2341215,否,,
603396,金辰股份,2026-07-03,39.42569532,否,,
603398,*ST沐邦,2026-07-03,44.90492808,否,,
603399,永杉锂业,2026-07-03,29.42736,否,,
603400,华之杰,2026-07-03,55.37517102,否,,
603402,陕西旅游,2026-07-03,81.47519265,否,,
603406,天富龙,2026-07-03,27.14181318,否,,
603407,长裕集团,2026-07-03,97.81,否,,
603408,建霖家居,2026-07-03,13.30155448,否,,
603409,汇通控股,2026-07-03,30.05637151,否,,
603416,信捷电气,2026-07-03,91.50239648,否,,
603418,友升股份,2026-07-03,47.48364775,否,,
603421,鼎信通讯,2026-07-03,9.22619732,否,,
603429,*ST集友,2026-07-03,65.7967959,否,,
603435,嘉德利,2026-07-03,62.13,否,,
603439,三力制药,2026-07-03,14.44578027,否,,
603444,吉比特,2026-07-03,493.82199828,否,,
603456,九洲药业,2026-07-03,61.7840208,否,,
603458,勘设股份,2026-07-03,32.07430224,否,,
603459,红板科技,2026-07-03,97.9,否,,
603466,风语筑,2026-07-03,53.24451252,否,,
603477,巨星农牧,2026-07-03,15.80588217,否,,
603486,科沃斯,2026-07-03,80.41207992,否,,
603488,展鹏科技,2026-07-03,17.2814945,否,,
603489,八方股份,2026-07-03,62.93521626,否,,
603496,恒为科技,2026-07-03,64.93315468,否,,
603499,翔港科技,2026-07-03,55.34121172,否,,
603500,祥和实业,2026-07-03,33.3695833,否,,
603501,豪威集团,2026-07-03,140.9094522,否,,
603505,金石资源,2026-07-03,84.23346762,否,,
603506,南都物业,2026-07-03,27.9199162,否,,
603507,振江股份,2026-07-03,46.1509065,否,,
603508,思维列控,2026-07-03,58.0728246,否,,
603511,爱慕股份,2026-07-03,14.88149772,否,,
603515,欧普照明,2026-07-03,29.2413933,否,,
603516,淳中科技,2026-07-03,249.54500232,否,,
603517,ST绝味,2026-07-03,16.94233737,否,,
603518,锦泓集团,2026-07-03,12.88891422,否,,
603519,立霸股份,2026-07-03,76.53111,否,,
603520,司太立,2026-07-03,32.285997,否,,
603527,众源新材,2026-07-03,25.4851612,否,,
603528,多伦科技,2026-07-03,19.22809075,否,,
603529,爱玛科技,2026-07-03,47.94297951,否,,
603530,神马电力,2026-07-03,55.0632918,否,,
603533,掌阅科技,2026-07-03,19.85083902,否,,
603535,嘉诚国际,2026-07-03,21.11530812,否,,
603536,惠发食品,2026-07-03,16.57216689,否,,
603538,美诺华,2026-07-03,67.63628274,否,,
603551,奥普科技,2026-07-03,14.154468,否,,
603556,海兴电力,2026-07-03,37.2284155,否,,
603557,*ST起步,2026-07-03,4.66646355,否,,
603558,健盛集团,2026-07-03,60.06679912,否,,
603559,中通国脉,2026-07-03,21.61619741,否,,
603565,中谷物流,2026-07-03,42.85636824,否,,
603566,普莱柯,2026-07-03,26.0311799,否,,
603567,珍宝岛,2026-07-03,10.65057458,否,,
603568,伟明环保,2026-07-03,74.24991168,否,,
603569,长久物流,2026-07-03,9.61819075,否,,
603577,汇金通,2026-07-03,22.13652824,否,,
603578,三星新材,2026-07-03,22.574155,否,,
603579,荣泰健康,2026-07-03,62.57092544,否,,
603580,艾艾精工,2026-07-03,62.00015815,否,,
603583,捷昌驱动,2026-07-03,77.95995438,否,,
603585,苏利股份,2026-07-03,30.62223876,否,,
603586,金麒麟,2026-07-03,17.19535104,否,,
603587,地素时尚,2026-07-03,20.56165184,否,,
603588,高能环境,2026-07-03,140.50575,否,,
603589,口子窖,2026-07-03,24.6028671,否,,
603590,康辰药业,2026-07-03,34.50596583,否,,
603595,ST东尼,2026-07-03,71.087688,否,,
603596,伯特利,2026-07-03,59.4890856,否,,
603598,引力传媒,2026-07-03,34.40563927,否,,
603599,广信股份,2026-07-03,46.8980054,否,,
603600,永艺股份,2026-07-03,33.36502759,否,,
603601,再升科技,2026-07-03,172.0165701,否,,
603602,纵横通信,2026-07-03,29.5740549,否,,
603605,珀莱雅,2026-07-03,125.86030593,否,,
603606,东方电缆,2026-07-03,219.8098,否,,
603607,京华激光,2026-07-03,60.39510414,否,,
603608,天创时尚,2026-07-03,41.42375904,否,,
603609,禾丰股份,2026-07-03,10.47381423,否,,
603610,麒盛科技,2026-07-03,52.152832,否,,
603611,诺力股份,2026-07-03,66.8806381,否,,
603612,索通发展,2026-07-03,28.20910028,否,,
603613,国联股份,2026-07-03,88.65965396,否,,
603615,茶花股份,2026-07-03,21.81500366,否,,
603616,韩建河山,2026-07-03,11.75730408,否,,
603617,君禾股份,2026-07-03,21.00681092,否,,
603618,杭电股份,2026-07-03,161.437752,否,,
603619,中曼石油,2026-07-03,21.41390576,否,,
603626,科森科技,2026-07-03,43.58839056,否,,
603628,清源股份,2026-07-03,10.03050207,否,,
603629,利通电子,2026-07-03,340.15730718,否,,
603630,拉芳家化,2026-07-03,19.9540926,否,,
603633,徕木股份,2026-07-03,20.16673442,否,,
603636,南威软件,2026-07-03,39.190136,否,,
603637,镇海股份,2026-07-03,39.64441936,否,,
603638,艾迪精密,2026-07-03,132.2411733,是,MaVolumeStrategy,5日均线上穿20日均线，且成交量大于20日均量1.5倍。
603639,海利尔,2026-07-03,36.24386409,否,,
603648,畅联股份,2026-07-03,11.17131735,否,,
603650,彤程新材,2026-07-03,98.18014556,否,,
603655,朗博科技,2026-07-03,32.96410988,否,,
603656,泰禾智能,2026-07-03,36.26836639,否,,
603657,春光科技,2026-07-03,42.2451672,否,,
603658,安图生物,2026-07-03,48.3279192,否,,
603659,璞泰来,2026-07-03,121.07040692,否,,
603660,苏州科达,2026-07-03,22.42332162,否,,
603661,恒林股份,2026-07-03,63.035439,否,,
603662,柯力传感,2026-07-03,201.94728,否,,
603663,三祥新材,2026-07-03,248.10759686,否,,
603665,康隆达,2026-07-03,44.39203575,否,,
603666,亿嘉和,2026-07-03,84.5997515,否,,
603667,五洲新春,2026-07-03,110.775405,否,,
603668,天马科技,2026-07-03,19.97541783,否,,
603669,灵康药业,2026-07-03,19.71044532,否,,
603676,卫信康,2026-07-03,10.30230828,否,,
603677,奇精机械,2026-07-03,38.81733765,否,,
603678,火炬电子,2026-07-03,229.24505088,否,,
603679,华体科技,2026-07-03,29.38293675,否,,
603680,今创集团,2026-07-03,21.77313272,否,,
603681,永冠新材,2026-07-03,23.15636044,否,,
603682,锦和商管,2026-07-03,11.93445045,否,,
603683,晶华新材,2026-07-03,52.89787428,否,,
603685,晨丰科技,2026-07-03,54.4370277,否,,
603686,福龙马,2026-07-03,46.18637517,否,,
603687,大胜达,2026-07-03,19.5464178,否,,
603688,石英股份,2026-07-03,185.25503775,否,,
603689,皖天然气,2026-07-03,12.96140444,否,,
603690,至纯科技,2026-07-03,40.35185876,否,,
603693,江苏新能,2026-07-03,18.319242,否,,
603696,安记食品,2026-07-03,28.76785674,否,,
603697,有友食品,2026-07-03,18.40802568,否,,
603698,航天工程,2026-07-03,58.8658265,否,,
603699,纽威股份,2026-07-03,73.80848469,否,,
603700,宁水集团,2026-07-03,18.10451638,否,,
603701,德宏股份,2026-07-03,80.05939038,否,,
603703,盛洋科技,2026-07-03,38.8156444,否,,
603706,东方环宇,2026-07-03,26.40643775,否,,
603707,健友股份,2026-07-03,30.14479656,否,,
603708,家家悦,2026-07-03,18.04044928,否,,
603709,中源家居,2026-07-03,22.98092128,否,,
603711,香飘飘,2026-07-03,13.100028,否,,
603712,七一二,2026-07-03,13.22799924,否,,
603713,密尔克卫,2026-07-03,83.86035966,否,,
603716,塞力医疗,2026-07-03,52.85282128,否,,
603717,天域生物,2026-07-03,10.3701908,否,,
603718,*ST海利,2026-07-03,7.121895,否,,
603719,良品铺子,2026-07-03,10.0157863,否,,
603721,中广天择,2026-07-03,23.83113753,否,,
603722,阿科力,2026-06-26,41.9613084,否,,
603725,天安新材,2026-07-03,29.17888,否,,
603726,朗迪集团,2026-07-03,88.9562448,否,,
603727,博迈科,2026-07-03,18.98982031,否,,
603728,鸣志电器,2026-07-03,90.14717808,否,,
603729,ST龙韵,2026-07-03,16.18993854,否,,
603730,岱美股份,2026-07-03,88.200255,否,,
603733,仙鹤股份,2026-07-03,29.0360384,否,,
603737,三棵树,2026-07-03,219.47136475,否,,
603738,泰晶科技,2026-07-03,266.22482485,否,,
603739,蔚蓝生物,2026-07-03,18.4128126,否,,
603755,日辰股份,2026-07-03,25.91917266,否,,
603757,大元泵业,2026-07-03,183.63763523,否,,
603758,秦安股份,2026-07-03,13.42855272,否,,
603759,海天股份,2026-07-03,12.2970463,否,,
603766,隆鑫通用,2026-07-03,44.54396646,否,,
603767,中马传动,2026-07-03,26.9593188,否,,
603768,常青股份,2026-07-03,10.5777633,否,,
603773,沃格光电,2026-07-03,310.7585376,否,,
603776,永安行,2026-07-03,56.26956648,否,,
603777,来伊份,2026-07-03,24.1841442,否,,
603778,国晟科技,2026-07-03,73.35321378,否,,
603779,威龙股份,2026-07-03,12.16364325,否,,
603786,科博达,2026-07-03,47.17321092,否,,
603787,新日股份,2026-07-03,10.91693988,否,,
603788,宁波高发,2026-07-03,30.57735042,否,,
603789,ST星农,2026-07-03,8.3935951,否,,
603790,雅运股份,2026-07-03,35.1439156,否,,
603797,联泰环保,2026-07-03,8.7565737,否,,
603798,康普顿,2026-07-03,43.5113165,否,,
603799,华友钴业,2026-07-03,120.76228248,否,,
603800,洪田股份,2026-07-03,85.19838768,否,,
603801,志邦家居,2026-07-03,20.88607247,否,,
603803,瑞斯康达,2026-07-03,11.93107912,否,,
603806,福斯特,2026-07-03,108.73055672,否,,
603808,歌力思,2026-07-03,18.69547012,否,,
603809,豪能股份,2026-07-03,79.57027178,否,,
603810,丰山集团,2026-07-02,24.49701296,否,,
603811,诚意药业,2026-07-03,49.2018148,否,,
603813,原尚股份,2026-07-03,37.34333295,否,,
603815,交建股份,2026-07-03,5.88876645,否,,
603816,顾家家居,2026-07-03,52.68919419,否,,
603817,海峡环保,2026-07-03,5.8663099,否,,
603818,曲美家居,2026-07-03,6.52644652,否,,
603819,神力股份,2026-07-03,24.44719008,否,,
603822,ST嘉澳,2026-07-03,78.6112152,否,,
603823,百合花,2026-07-03,123.692619,否,,
603825,ST华扬,2026-07-03,10.83633244,否,,
603826,坤彩科技,2026-07-03,44.31691235,否,,
603828,*ST利达,2026-07-03,21.60268464,否,,
603829,洛凯股份,2026-07-03,18.69254352,否,,
603833,欧派家居,2026-07-03,56.642416,否,,
603836,海程邦达,2026-07-03,13.1080304,否,,
603838,*ST四通,2026-07-03,19.2249447,否,,
603839,安正时尚,2026-07-03,11.77675332,否,,
603843,*ST正平,2026-07-03,11.7865898,否,,
603848,好太太,2026-07-03,16.69066956,否,,
603855,华荣股份,2026-07-03,23.985588,否,,
603856,东宏股份,2026-07-03,21.11097413,否,,
603858,步长制药,2026-07-03,34.5722319,否,,
603859,能科科技,2026-07-03,79.1014488,否,,
603860,中公高科,2026-07-03,26.65907507,否,,
603861,白云电器,2026-07-03,13.56211216,否,,
603863,松炀资源,2026-07-03,13.7133288,否,,
603866,桃李面包,2026-07-03,16.74293193,否,,
603867,新化股份,2026-07-03,53.96112802,否,,
603868,飞科电器,2026-07-03,40.2560235,否,,
603869,ST智知,2026-07-03,13.03600584,否,,
603871,嘉友国际,2026-07-03,191.45995209,否,,
603876,鼎胜新材,2026-07-03,47.17237284,否,,
603877,太平鸟,2026-07-03,16.901043,否,,
603878,武进不锈,2026-07-03,20.1002025,否,,
603879,永悦科技,2026-07-03,11.9007171,否,,
603880,南卫股份,2026-07-03,22.58874471,否,,
603881,数据港,2026-07-03,94.43991209,否,,
603882,金域医学,2026-07-03,27.13724258,否,,
603883,老百姓,2026-07-03,31.65614476,否,,
603885,吉祥航空,2026-07-03,32.22272464,否,,
603886,元祖股份,2026-07-03,21.25690797,否,,
603887,城地香江,2026-07-03,22.61056599,否,,
603888,新华网,2026-07-03,60.96944568,否,,
603889,新澳股份,2026-07-03,56.17075849,否,,
603890,春秋电子,2026-07-03,70.78521368,否,,
603893,瑞芯微,2026-07-03,185.7927603,否,,
603895,天永智能,2026-07-03,45.2247278,否,,
603896,寿仙谷,2026-07-03,19.77146955,否,,
603897,长城科技,2026-07-03,48.3690636,否,,
603898,好莱客,2026-07-03,54.36310262,否,,
603899,晨光股份,2026-07-03,52.25146821,否,,
603900,莱绅通灵,2026-07-03,10.30492265,否,,
603901,永创智能,2026-07-03,50.28961325,否,,
603903,中持股份,2026-07-03,30.14242905,否,,
603906,龙蟠科技,2026-07-03,61.505681,否,,
603908,牧高笛,2026-07-03,31.3494927,否,,
603909,建发合诚,2026-07-03,24.34011216,否,,
603912,佳力图,2026-07-03,23.2767381,否,,
603915,国茂股份,2026-07-03,24.67396911,否,,
603916,苏博特,2026-07-03,18.10547773,否,,
603917,合力科技,2026-07-03,20.3782656,否,,
603918,金桥信息,2026-07-03,34.69759056,否,,
603919,金徽酒,2026-07-03,31.0838385,否,,
603920,世运电路,2026-07-03,75.96920612,否,,
603922,ST金鸿顺,2026-07-02,18.44608822,否,,
603926,铁流股份,2026-07-03,40.3440736,否,,
603927,中科软,2026-07-03,28.37908792,否,,
603928,兴业股份,2026-07-03,29.9334483,否,,
603929,亚翔集成,2026-07-02,283.3494009,否,,
603931,格林达,2026-07-03,111.70953297,否,,
603933,睿能科技,2026-07-03,49.8295567,否,,
603936,博敏电子,2026-07-03,45.81550048,否,,
603937,丽岛新材,2026-07-02,15.87571144,否,,
603938,三孚股份,2026-07-03,172.1397744,否,,
603939,益丰药房,2026-07-03,137.40869188,否,,
603948,建业股份,2026-07-03,34.1911765,否,,
603949,雪龙集团,2026-07-02,27.506466,否,,
603950,长源东谷,2026-07-03,127.69635788,否,,
603955,大千生态,2026-07-03,27.14958602,否,,
603956,威派格,2026-07-03,6.6597982,否,,
603958,哈森股份,2026-07-02,17.3948616,否,,
603959,ST百利,2026-07-03,9.24379968,否,,
603960,克来机电,2026-07-03,58.76073134,否,,
603966,法兰泰克,2026-07-03,29.39314476,否,,
603967,中创物流,2026-07-02,19.34787595,否,,
603968,醋化股份,2026-07-03,24.70623496,否,,
603969,银龙股份,2026-07-03,38.46546939,否,,
603970,中农立华,2026-07-03,24.60044356,否,,
603976,正川股份,2026-07-02,43.2356976,否,,
603977,国泰集团,2026-07-03,34.54844679,否,,
603978,深圳新星,2026-07-03,60.8043696,否,,
603979,金诚信,2026-07-03,106.48323226,否,,
603980,吉华集团,2026-07-01,11.82559728,否,,
603982,泉峰汽车,2026-07-03,5.9866297,否,,
603983,丸美生物,2026-07-03,31.32784188,否,,
603985,恒润股份,2026-07-03,105.87519459,否,,
603986,兆易创新,2026-07-01,4366.69314265,否,,
603987,康德莱,2026-07-03,17.950374,否,,
603988,中电电机,2026-07-03,60.492344,否,,
603989,艾华集团,2026-07-03,113.5299519,否,,
603990,麦迪科技,2026-07-01,66.5445654,否,,
603991,领先股份,2026-07-03,153.58362039,否,,
603992,松霖科技,2026-07-03,36.43607821,否,,
603993,洛阳钼业,2026-07-03,69.21059196,否,,
603995,甬金股份,2026-07-02,42.34358076,否,,
603997,继峰股份,2026-07-02,21.2865716,否,,
603998,方盛制药,2026-07-03,46.29410429,否,,
603999,读者传媒,2026-07-03,13.30273512,否,,
605001,威奥股份,2026-07-03,8.27605254,否,,
605003,众望布艺,2026-07-03,31.22740802,否,,
605005,合兴股份,2026-07-03,16.98635125,否,,
605006,山东玻纤,2026-07-03,23.43571344,否,,
605007,五洲特纸,2026-07-03,16.31510701,否,,
605008,长鸿高科,2026-07-03,17.047283,否,,
605009,豪悦护理,2026-07-03,60.60312542,否,,
605011,杭州热电,2026-07-03,18.12827506,否,,
605016,百龙创园,2026-07-03,86.58794712,否,,
605018,长华集团,2026-07-03,16.45408932,否,,
605020,永和股份,2026-07-03,65.83404428,否,,
605028,世茂能源,2026-07-03,28.70172,否,,
605033,美邦股份,2026-07-03,18.9777414,否,,
605050,福然德,2026-07-03,11.73754786,否,,
605055,迎丰股份,2026-07-03,11.26722582,否,,
605056,咸亨国际,2026-07-03,18.89540712,否,,
605058,澳弘电子,2026-07-03,35.52891111,否,,
605060,联德股份,2026-07-03,57.83409408,否,,
605066,天正电气,2026-07-03,10.14948115,否,,
605068,明新旭腾,2026-07-03,19.85053161,否,,
605069,正和生态,2026-07-03,19.86314913,否,,
605077,华康股份,2026-07-03,33.24520795,否,,
605080,浙江自然,2026-07-03,29.2551903,否,,
605081,退市太和,2026-06-29,0.602486,否,,
605086,龙高股份,2026-07-03,39.30761471,否,,
605088,冠盛股份,2026-07-03,36.17388435,否,,
605089,味知香,2026-07-03,31.24225026,否,,
605090,九丰能源,2026-07-03,57.0718257,否,,
605098,行动教育,2026-07-03,101.61332844,否,,
605099,共创草坪,2026-07-03,36.66327564,否,,
605100,华丰股份,2026-07-03,121.18915976,否,,
605108,同庆楼,2026-07-03,16.31044596,否,,
605111,新洁能,2026-07-03,317.82316532,否,,
605116,奥锐特,2026-07-03,22.15748265,否,,
605117,德业股份,2026-07-03,745.67581592,否,,
605118,力鼎光电,2026-07-03,39.33817472,否,,
605122,四方新材,2026-07-03,15.96339327,否,,
605123,派克新材,2026-07-03,108.419072,否,,
605128,上海沿浦,2026-07-03,83.51734852,否,,
605133,嵘泰股份,2026-07-03,52.59708772,否,,
605136,丽人丽妆,2026-07-03,7.6620568,否,,
605138,盛泰集团,2026-07-03,6.45263166,否,,
605151,西上海,2026-07-03,20.68251027,否,,
605155,西大门,2026-07-03,28.95262044,否,,
605158,华达新材,2026-07-03,9.79230402,否,,
605162,新中港,2026-07-03,9.02732,否,,
605166,聚合顺,2026-07-03,10.33262227,否,,
605167,利柏特,2026-07-03,18.1821904,否,,
605168,三人行,2026-07-03,181.25703292,否,,
605169,洪通燃气,2026-07-03,19.42220553,否,,
605177,东亚药业,2026-07-03,18.71501178,否,,
605178,时空科技,2026-07-03,168.67613592,否,,
605179,一鸣食品,2026-07-03,13.70407619,否,,
605180,华生科技,2026-07-03,22.4570671,否,,
605183,确成股份,2026-07-03,17.17707098,否,,
605186,健麾信息,2026-07-03,33.79834636,否,,
605188,国光连锁,2026-07-03,12.28056258,否,,
605189,富春染织,2026-07-03,26.93291115,否,,
605196,华通线缆,2026-07-03,27.0448135,否,,
605198,安德利,2026-07-03,67.754376,否,,
605199,ST葫芦娃,2026-07-03,6.11679169,否,,
605208,永茂泰,2026-07-03,30.53323231,否,,
605218,伟时电子,2026-07-03,16.658478,否,,
605222,起帆电缆,2026-07-03,26.22360468,否,,
605228,神通科技,2026-07-03,14.96170416,否,,
605255,天普股份,2026-07-03,84.53441108,否,,
605258,协和电子,2026-07-03,33.24762896,否,,
605259,绿田机械,2026-07-03,41.4813845,否,,
605266,健之佳,2026-07-03,52.05407436,否,,
605268,王力安防,2026-07-03,10.4457376,否,,
605277,新亚电子,2026-07-03,52.53019838,否,,
605286,同力天启,2026-07-03,28.33592255,否,,
605287,德才股份,2026-07-03,63.48755205,否,,
605288,凯迪股份,2026-07-03,197.78917972,否,,
605289,罗曼股份,2026-07-03,245.74171398,否,,
605296,神农集团,2026-07-03,39.2918094,否,,
605298,必得科技,2026-07-03,92.76174,否,,
605299,舒华体育,2026-07-03,15.48299784,否,,
605300,佳禾食品,2026-07-03,9.45744408,否,,
605303,园林股份,2026-07-03,22.338933,否,,
605305,中际联合,2026-07-03,95.56156742,否,,
605318,法狮龙,2026-07-03,114.32148,否,,
605319,无锡振华,2026-07-03,34.1535852,否,,
605333,沪光股份,2026-07-03,18.50079875,否,,
605336,*ST帅电,2026-07-03,18.8451396,否,,
605337,李子园,2026-07-03,25.8849012,否,,
605338,巴比食品,2026-07-03,20.9636622,否,,
605339,南侨食品,2026-07-03,13.0335351,否,,
605358,立昂微,2026-07-03,97.93579531,否,,
605365,立达信,2026-07-03,16.19332582,否,,
605366,宏柏新材,2026-07-03,23.0208438,否,,
605368,蓝天燃气,2026-07-03,12.44619279,否,,
605369,拱东医疗,2026-07-03,55.8741954,否,,
